sample_id,CAF_proxy-high_checkpoint_score-low,immune-desert_APM-low,TLS-rich,CAF_proxy-high_CXCL1_MDSC_axis-low,antigen-presenting,immune-desert
TCGA-A8-A08H,0.8522159634499294,0.4249230773605409,0.19275083068288545,0.0,0.021064462222695046,0.6450412166363675
TCGA-A8-A08I,0.022548375023750258,0.3954705651675422,0.29535134951836395,0.3589475975329555,0.4708114479538074,0.7820768561473851
TCGA-A8-A08J,0.22246037165422716,0.06584202023630864,0.020128103836280435,0.7474014317106501,0.3459705169000144,0.4409813516809068
TCGA-A8-A08L,0.1589398229593796,0.1374212617800384,0.23100263024317594,0.6658011392317905,0.20101796328379726,0.4886111494829437
TCGA-A8-A08O,0.5538804237318886,0.1544330071339188,0.11107452723390755,0.5132513059360764,0.19980738141189477,0.024814276979209057
TCGA-A8-A08P,0.4820326053589584,0.2142931408652401,0.21199545870577785,0.2782497346528498,0.225862114479916,0.6964516975522976
TCGA-A8-A08R,0.3069217576877728,0.26012843507081906,0.31178157938408696,0.5100705537267517,0.3297987292054379,0.5221760279888797
TCGA-A8-A08S,0.3305070601236283,0.11262901013608345,0.11140599541703183,0.5710294474346153,0.5264556646757811,0.19412142013414202
TCGA-A8-A08T,0.33671875954731395,0.12761843098711892,0.13211395294105815,0.6259559592270189,0.11071151871048047,0.2742892114732149
TCGA-A8-A08X,0.324794061642979,0.29590474754064755,0.29074750089914553,0.7274803466166662,0.11717598809736313,0.4541481710524706
TCGA-A8-A08Z,0.5858838181311674,0.314847878668288,0.0,0.45833845657522604,0.08839766045497335,0.4900776312821852
TCGA-A8-A090,0.5940522742854538,0.18082661837304878,0.11306219494869493,0.19039103595452064,0.2695644294143403,0.43280031153333076
TCGA-A8-A091,0.4740736961984901,0.0573644942401648,0.16529687110951527,0.4594876837611051,0.0,0.2575826920048304
TCGA-A8-A092,0.25343446872587194,0.0,0.0816742705599603,0.5787474225584193,0.34058017603145985,0.3171142435149076
TCGA-A8-A093,0.5119949327178951,0.0,0.00045696893151963387,0.5004325937852128,0.22181778137960598,0.13902434282563986
TCGA-A8-A094,0.14094963402846056,0.3281066071302647,0.24221342361071077,0.6705679748767068,0.056326137769409715,0.7328456085309005
TCGA-A8-A095,0.5541362989982752,0.09831686868623526,0.11344073279169117,0.3589053732335321,0.25460200758860646,0.2764823209044344
TCGA-A8-A096,0.6385854269125434,0.1880532880375904,0.09982756810799194,0.23276225384872215,0.41520567690535143,0.5894760286204508
TCGA-A8-A097,0.6790668224280589,0.08100488349386237,0.06073098982518124,0.25822193916131836,0.30367072332039136,0.36438635779423595
TCGA-A8-A099,0.4823047095108474,0.0,0.0759791290237581,0.32352968964871986,0.40858935396294505,0.2262285643261408
TCGA-A8-A09A,0.4813935849607436,0.06558559941375869,0.1780239009185051,0.5193860816934112,0.12669137544407583,0.35641491919591
TCGA-A8-A09B,0.5077828428919477,0.19741473496387907,0.01805514118602415,0.3696805905337003,0.16737921413164447,0.3006818853122197
TCGA-A8-A09C,0.45360771966796093,0.05332635647313634,0.06925576401433334,0.4475890621968182,0.2851945550696224,0.12194255303842078
TCGA-A8-A09D,0.5120440126094996,0.0716710145293327,0.058954962490228184,0.4290625732411787,0.07902773538119384,0.5531345518853894
TCGA-A8-A09E,0.455491386599303,0.03370765881350567,0.11613833021407474,0.2793410275760079,0.5235820886513742,0.08799545043120738
TCGA-A8-A09G,0.3503010212087575,0.1177888470666927,0.2599012782928148,0.38604607494716225,0.5701657932520475,0.35448705700700434
TCGA-A8-A09I,0.34561462106478774,0.2230858834673755,0.09363458497729472,0.31255365353092057,0.3238583743374072,0.6883591449682718
TCGA-A8-A09K,0.1782362122137865,0.0521055324817753,0.3376061036418409,0.2534773652572472,0.3876558735804187,0.3898742462801977
TCGA-A8-A09M,0.24987085563773057,0.0,0.2438966110085591,0.47008393386957253,0.45961639308764046,0.47648308286038443
TCGA-A8-A09N,0.28112056611075265,0.0013957534908297425,0.1626973988422307,0.6168747298424134,0.5866334878237282,0.20491628521819583
TCGA-A8-A09Q,0.4331645826229626,0.10398247782351323,0.31129228631106026,0.3859524904320462,0.0,0.5561984114746583
TCGA-A8-A09R,0.34315463390533824,0.12482832690188472,0.04021439720123147,0.5366158789390001,0.43854055058347613,0.5739707654826882
TCGA-A8-A09T,0.4907170265121436,0.17316433156525732,0.0,0.3792471147988267,0.28260611108786404,0.29704192375043115
TCGA-A8-A09V,0.6087279023935628,0.00041418734546792374,0.04992096805728244,0.4151567457077452,0.14995353537913375,0.06971878621779654
TCGA-A8-A09W,0.33952776869526724,0.08127905460136509,0.13945157097942085,0.5747202943487558,0.4030990300260549,0.2912373444912236
TCGA-A8-A09X,0.306543677087225,0.17174870636554562,0.28515440293180444,0.49291122766176265,0.21635044461741226,0.6319702470874711
TCGA-A8-A09Z,0.22978590524450646,0.05801666841348643,0.13802123392171065,0.3194862193400684,0.686897169393923,0.6307098669792509
TCGA-A8-A0A1,0.5168532167900536,0.1376984836923139,0.11662082561733744,0.2977666485653796,0.21210948145424963,0.6860245660709609
TCGA-A8-A0A2,0.588342017374995,0.04844415280124004,0.1693845346872063,0.2721930134828189,0.2009081202589331,0.3264192373596283
TCGA-A8-A0A4,0.5837458980195974,0.0,0.08632096368209256,0.3330105634941628,0.28049398167832046,0.18130845827072675
TCGA-A8-A0A6,0.45636516248824227,0.1625395399271036,0.33739590152827675,0.3391933030384829,0.324710236228862,0.515106407673221
TCGA-A8-A0A7,0.3367074727711926,0.139803084411706,0.5716122074775509,0.382992918732164,0.1714425840824541,0.8014774337971136
TCGA-A8-A0A9,0.6130978216144407,0.049724500306206655,0.04190542132612545,0.2295252217314782,0.37466711958869353,0.3658925904749978
TCGA-A8-A0AB,0.42522197621873337,0.10287667053498561,0.03572898747426979,0.535097966667967,0.0,0.04100853801989147
TCGA-A8-A0AD,0.6001182869297292,0.11606966833103309,0.03773015826202977,0.3864662161830951,0.08874355895417106,0.3842301982656617
TCGA-AC-A23C,0.51741390142996,0.015301979362085267,0.0850538252048032,0.3248303137424141,0.5186369622910748,0.38547998361466557
TCGA-AC-A23E,0.4144704448485372,0.3587235546935819,0.0371466580859725,0.7642544042870948,0.021014744921198668,0.384538405004453
TCGA-AC-A23G,0.8579732647927212,0.3143753447271994,0.09249406840349624,0.1693636842666927,0.14054982722958925,0.41452867856640124
TCGA-AC-A23H,0.5189279892989184,0.28278995635712006,0.03768402428116919,0.4561502719496322,0.0,0.3292826874183541
TCGA-AC-A2B8,0.7840314103794738,0.17357326208018165,0.09147083374838895,0.15897900543343638,0.26491609894472484,0.4211333989521701
TCGA-AC-A2BK,0.06693858823356756,0.45309405812532866,0.11203004765027087,0.208380562421243,0.35962900663386416,0.05248915897331704
TCGA-AC-A2BM,0.3179070962190237,0.04477444677110521,0.2146298358510926,0.4284504063156627,0.36906983353783274,0.34619656394453896
TCGA-AC-A2FB,0.7054773943297359,0.3574380407165574,0.2452434238502152,0.07013184606016068,0.26002553453850447,0.47996624959139833
TCGA-AC-A2FE,0.600970216813,0.3513366534571444,0.19758392998453003,0.18542887461215007,0.1659421843856013,0.6711099901224581
TCGA-AC-A2FF,0.7539529815802943,0.24091267492210303,0.2881050007154603,0.17719929512123866,0.22372662185568504,0.23005621580174718
TCGA-AC-A2FG,0.683448439320461,0.24381327948666473,0.10432164175146945,0.23967221379441433,0.12020477908224841,0.17952113783415838
TCGA-AC-A2FK,0.6627366928475756,0.4763747610608131,0.18636608137753244,0.1165844490440757,0.26372288778850506,0.10359305285666556
TCGA-AC-A2FM,0.5033320133482942,0.3621096971637351,0.11166816083242027,0.3458111417531372,0.15940939714382066,0.16969594298510426
TCGA-AC-A2FO,0.6917861727487484,0.23895494061964173,0.3886063888032985,0.2734181950617874,0.28967025664672735,0.2723131561404476
TCGA-AC-A2QH,0.49845781241026876,0.33249656151033147,0.0,0.4937327752812644,0.21559913290642838,0.25249790009704026
TCGA-AC-A2QI,0.6222123187727306,0.10960601672046497,0.21465841341451705,0.3843052032697658,0.2235875660007053,0.3387130797831354
TCGA-AC-A2QJ,0.6087773193828339,0.5210089308192333,0.10064611055878621,0.16165017628148542,0.039356768750068764,0.695857611255663
TCGA-AC-A3BB,0.711634706719126,0.19147045151710088,0.40105175393948767,0.22462175372526497,0.31357567065996383,0.36256505269325223
TCGA-AC-A3EH,0.40880798513452904,0.2434202420135187,0.04196834542963153,0.608121954387831,0.02853265269758034,0.3719195516270918
TCGA-AC-A3HN,0.7994119471096537,0.257154480589917,0.18038504253812168,0.17846260259666705,0.28586144555240406,0.3811943116490745
TCGA-AC-A3OD,0.46220977094146015,0.16105837802703038,0.24234392117441436,0.29484138562445156,0.19870186588157726,0.5986271881088
TCGA-AC-A3QP,0.7285715333945607,0.2888402443861063,0.21171355338909423,0.1992735426173253,0.14228817684033698,0.2967674889692758
TCGA-AC-A3QQ,0.5647148397342006,0.14241375755945127,0.28567232358239353,0.24767514822161937,0.23879724009201173,0.25460564229588206
TCGA-AC-A3TM,0.5104330221492865,0.04510254604553581,0.15103817611459855,0.25833728193802835,0.384788398567263,0.35766744537283335
TCGA-AC-A3TN,0.4782729458432999,0.0,0.08701414082168027,0.42982530356691045,0.33424383316918915,0.23689930476111734
TCGA-AC-A3W5,0.5234928813732003,0.350379178949903,0.24405172716258602,0.4020511371573313,0.17435605492217518,0.555708981111307
TCGA-AC-A3W6,0.6762789789617657,0.05311482309809126,0.2175726417967619,0.2890374306071545,0.32353379098808716,0.4575107156885864
TCGA-AC-A3W7,0.5475723038995859,0.17608690542180908,0.08377986063907845,0.4943849325388826,0.21774235091277472,0.1878146007555219
TCGA-AC-A3YI,0.9374203293308788,0.6385503587893901,0.10088021202055641,0.0494237696993897,0.043038191847127434,0.2793790014173428
TCGA-AC-A3YJ,0.3702133623458684,0.1413120084118416,0.06710727944547858,0.2705713194200631,0.16283073776807921,0.4702928070745129
TCGA-AC-A4ZE,0.5269736796977194,0.15552166203467113,0.13062855872083592,0.2506875239680738,0.14829115995811265,0.19280181777512806
TCGA-AC-A5EH,0.3354534703404961,0.3391103098717133,0.03406128813341795,0.6239669046874011,0.12528771642398898,0.5372187336058115
TCGA-AC-A5XS,0.5493807316992749,0.23317888591918068,0.2521340383684222,0.2505263443504892,0.45007511986731324,0.37828175025694094
TCGA-AC-A5XU,0.4881836515801555,0.0,0.04461305772960533,0.5620194699882162,0.3759649451384472,0.18490591977160692
TCGA-AC-A62V,0.4482360440655027,0.0,0.020855562873201488,0.4232837969334284,0.08294855148790323,0.42034422567905316
TCGA-AC-A62X,0.22516520513904076,0.6677265240387745,0.0,0.34498570091451625,0.6511071200189816,0.0
TCGA-AC-A62Y,0.616057498675294,0.3994312938927252,0.028302965384983024,0.15119879393790853,0.3485624614363044,0.4424454987946422
TCGA-AC-A6IV,0.7127962011129046,0.14785080315001561,0.16263346869539494,0.22371783890117883,0.1223095589257881,0.5594693583079026
TCGA-AC-A6IW,0.30537619678819783,0.30876215082783404,0.3366889870640572,0.0,0.4487551011951633,0.6934808320112535
TCGA-AC-A6IX,0.5839935883787268,0.2044136511204602,0.35116202832532334,0.2511651575358461,0.3338196718782443,0.21321505923630202
TCGA-AC-A6NO,0.4583492192338801,0.2015122898446151,0.1626765661963807,0.5217286491532718,0.33859916694827014,0.022644415066665396
TCGA-AC-A7VB,0.22927160834239882,0.11463882028301835,0.0477910158825332,0.4993840230859999,0.4969832476096376,0.0
TCGA-AC-A7VC,0.6531551581500199,0.3221364444634286,0.054837706294966704,0.3769286167677195,0.24006709536863366,0.1999382287330958
TCGA-AC-A8OP,0.5940087219943193,0.3153587792045222,0.26082088333336567,0.41060864553735477,0.0071948071999805635,0.18526067803010302
TCGA-AC-A8OQ,0.49463144834503087,0.24272718838114668,0.33534442486457905,0.4626183546533743,0.4742687731452094,0.2948522317810255
TCGA-AC-A8OR,0.33189782795817213,0.3827496758015222,0.011064410096732934,0.24829713879104298,0.24044080450088048,0.29093859057830695
TCGA-AC-A8OS,0.6179353681970358,0.19546680690402213,0.2295591980390204,0.4106756321561205,0.24083710095483066,0.30514749408024683
TCGA-AN-A03X,0.5355406202829097,0.0954020305075541,0.04225845289132559,0.48020880869776666,0.055710800686815644,0.39583720710528897
TCGA-AN-A03Y,0.36613203432331926,0.0,0.19061451103496194,0.39201186286326795,0.2554652492336895,0.369293100976947
TCGA-AN-A041,0.6196108837573553,0.15854770219428452,0.050779031811520645,0.4780908176681456,0.22121182733356862,0.2443213399098495
TCGA-AN-A046,0.3734648400552,0.13818195559268875,0.2265577302344307,0.43639669745460113,0.4850368034494324,0.5322420289303059
TCGA-AN-A049,0.5750860441144742,0.03198770716411346,0.14114129135941447,0.3305045318337042,0.371085940440797,0.3685992543411651
TCGA-AN-A04A,0.4919227545482767,0.19272115421714425,0.038100723484411625,0.5508898808876964,0.15683278479616145,0.29512286985875885
TCGA-AN-A04C,0.44903419528211663,0.3318493798226457,0.197279384859926,0.34875393505771707,0.15089045948850288,0.24950169715335024
TCGA-AN-A04D,0.2062942795494331,0.2535302466005603,0.09333699315963309,0.41203249428565064,0.24815397974372722,0.0
TCGA-AN-A0AJ,0.11135741801949053,0.16664938062839335,0.26935225510562766,0.7006220953517297,0.3357544240303801,0.6123892633641875
TCGA-AN-A0AK,0.03876008372918219,0.0,0.16079917924563042,0.7590647067581966,0.16179463109996264,0.5022884877527835
TCGA-AN-A0AL,0.4674624022246078,0.34327995613268025,0.428493464574884,0.5824252192155014,0.2517466793844072,0.26148346916884585
TCGA-AN-A0AM,0.32579866510937905,0.4674447388521268,0.06966224669641813,0.41404081437497076,0.47426883023261707,0.5192485974832034
TCGA-AN-A0AR,0.1671047665545496,0.04011970209002949,0.07720298339841515,0.4688157857116973,0.020865857972488886,0.25199493610404733
TCGA-AN-A0AS,0.445240326262652,0.31511027130586367,0.0,0.5486112718007552,0.11680812231016263,0.4859311822889348
TCGA-AN-A0AT,0.12270470187329485,0.34697219931805046,0.22437043069946133,0.523723965360367,0.44535973322855443,0.24518999450746842
TCGA-AN-A0FD,0.33640740035388506,0.04985167827070858,0.07772426186910357,0.6539536504193205,0.45108257378447697,0.3704255479613529
TCGA-AN-A0FF,0.5958033078466549,0.149798416464991,0.1865500415120766,0.24136063947877437,0.38042127700685996,0.3007924391252283
TCGA-AN-A0FJ,0.15288380951512454,0.32066904552960246,0.13037628443680524,0.9090512840713486,0.27968725865124633,0.1421349299037205
TCGA-AN-A0FK,0.4148839799098948,0.12108126446924582,0.08189976708403691,0.5260094579508318,0.3627929192149246,0.13833913550264723
TCGA-AN-A0FL,0.006995375805189326,0.14193777666760365,0.07959513969359928,0.8733613853939797,0.44879377837344786,0.13813842299523144
TCGA-AN-A0FN,0.8891638882047074,0.3320819035420353,0.40901463036437274,0.1285238504399156,0.3008219244021598,0.3152223947655845
TCGA-AN-A0FS,0.8640603751552016,0.24681616594657688,0.05395317481175949,0.18357392965147104,0.05592496509325225,0.09802025733166468
TCGA-AN-A0FT,0.5671779883186873,0.2576297778743239,0.09968284883312513,0.3730113096526443,0.1689507366447248,0.34352087040529855
TCGA-AN-A0FV,0.23571143614003806,0.09461918358588252,0.0,0.8686170024376956,0.1980679138467666,0.20385408676863692
TCGA-AN-A0FW,0.5120860736507439,0.0,0.21563935348314928,0.34317655911947287,0.24087835720126924,0.2723393562838369
TCGA-AN-A0FX,0.4091135745995574,0.28530717435291536,0.13830789182394684,0.6804642981365604,0.2522967159764035,0.07987225142727493
TCGA-AN-A0FY,0.33310922131730125,0.09059180800915007,0.10886384295642276,0.7587623873255986,0.35268669779211936,0.16031874186973577
TCGA-AN-A0FZ,0.499999627535501,0.06948561703652131,0.04265304570841843,0.6005852580713609,0.21235083805138896,0.07288167111406987
TCGA-AN-A0G0,0.17675422695755288,0.42947097093272496,0.10248904235627068,0.6086324686192593,0.3286565081175355,0.2961370355934126
TCGA-AN-A0XL,0.8776895183970297,0.2631479308521639,0.08192888079284362,0.14097012295482628,0.09524345248656756,0.18760117945271282
TCGA-AN-A0XN,0.46305845004988117,0.45303927815953066,0.009053243423732224,0.6503961962867888,0.0,0.5637110625299157
TCGA-AN-A0XO,0.46141660644811494,0.13149001420565734,0.0,0.6578008660572325,0.27628751461797774,0.034372845761331546
TCGA-AN-A0XP,0.4867623208322561,0.08512679887027624,0.026121253371752483,0.4768512683112799,0.5037459818022808,0.1831138730795771
TCGA-AN-A0XR,0.4114682537628894,0.056968111466291056,0.0,0.49566151570625916,0.6558758853320653,0.08795547146671522
TCGA-AN-A0XS,0.6364612111747227,0.060737821262473526,0.3065969563923404,0.3557135944109958,0.21483449244773922,0.32550529131092776
TCGA-AN-A0XT,0.5424710379472325,0.10402406423135231,0.15242798453873022,0.48250401495355144,0.25719227976658066,0.0
TCGA-AN-A0XU,0.0,0.3998784649295726,0.10754552702870282,0.7103844352540816,0.6558720771809686,0.433711677669273
TCGA-AN-A0XV,0.6308586879443816,0.07000956292202391,0.2362177938842685,0.38804860833217236,0.38508030629080325,0.10970945221366339
TCGA-AN-A0XW,0.34115253904347115,0.17576370794865015,0.19319471214088613,0.5774990181885228,0.3654834194004134,0.6598953773274842
TCGA-AO-A03L,0.49208794591965094,0.06612342876673308,0.14521654721632596,0.46500882610984934,0.3862046089158787,0.2863575490182405
TCGA-AO-A03M,0.32664117143997984,0.21942647493856773,0.30299244283802584,0.4552266326264147,0.45891141942728253,0.49744912932623514
TCGA-AO-A03N,0.4174659127023797,0.12111178389695294,0.03287593151949745,0.6806650167059808,0.34356189735957676,0.12357297545469707
TCGA-AO-A03O,0.11987270491701706,0.12772107259064297,0.21861620814063895,0.5372438615960982,0.5172976484872887,0.41061265299380645
TCGA-AO-A03P,0.34561754726827904,0.08026220633421148,0.0971406288557849,0.6000302157515214,0.4535050257859196,0.14486492434912104
TCGA-AO-A03R,0.515529003175406,0.2179550213504531,0.3960144296994992,0.20685594810279304,0.43213384146485784,0.2573281679494157
TCGA-AO-A03T,0.44088175714700295,0.07227330460125478,0.1992080038284418,0.3729676341973219,0.6950039370682998,0.1462013476737675
TCGA-AO-A03U,0.5982474900058499,0.6629090604335601,0.13234968153080898,0.09426815341145497,0.09720140604184029,0.8410316417341066
TCGA-AO-A03V,0.5167242921753964,0.06917173147192397,0.15491209543472031,0.500041714315209,0.34486510425852246,0.03281132810639554
TCGA-AO-A0J2,0.1991395312487739,0.30881696624943666,0.14203468959237228,0.4635029453860759,0.63780298580894,0.5060591081267378
TCGA-AO-A0J3,0.24311910284784852,0.0,0.09677427661277642,0.3393375612655904,0.463510375032494,0.14332761399554428
TCGA-AO-A0J4,0.5011785656220242,0.3056267435205649,0.46090463727481484,0.4393589386044318,0.5462930902083056,0.1427771190975551
TCGA-AO-A0J5,0.7321032844234423,0.040855190960816704,0.06117734153055263,0.30044197253071286,0.11965269052814048,0.268817602584199
TCGA-AO-A0J6,0.0,0.5263021107806128,0.11051498439099017,0.3164542479034331,0.5565047710223909,0.7228916066526516
TCGA-AO-A0J7,0.5592624572140851,0.02496068221734859,0.07388636806128482,0.2225421348209543,0.14052386222093688,0.11428050643117335
TCGA-AO-A0J8,0.5208562898223204,0.12074300734302429,0.12453344893517422,0.3538867815635426,0.32453927985832565,0.41341529781729125
TCGA-AO-A0J9,0.7113749453762163,0.08700417738289822,0.1878840896276497,0.10938985675685779,0.23061807282719102,0.5262180845955475
TCGA-AO-A0JA,0.5403251729843181,0.1263224587207838,0.05313227777612426,0.4045435607929884,0.1493070438703494,0.5240557411855371
TCGA-AO-A0JB,0.5590583528152471,0.3202652967780965,0.23418687751342135,0.23690193558972866,0.12334229722198373,0.268138953865255
TCGA-AO-A0JC,0.46829580684510214,0.42423251581073224,1.0,0.10373501292063571,0.4245557946369955,0.4778055571642985
TCGA-AO-A0JD,0.17710768317719133,0.28715594995156984,0.1779242489664359,0.5133442087677127,0.5787445774709528,0.2990423991170436
TCGA-AO-A0JE,0.46121800022331944,0.29934932632254274,0.1634893402521826,0.3997212433417877,0.2593503844506632,0.662506233199628
TCGA-AO-A0JF,0.7299387640519829,0.2609210386642486,0.10432626297970952,0.2563317567996292,0.15006405357691643,0.46594331661349486
TCGA-AO-A0JG,0.6393240774573252,0.09851781387552776,0.3440417405895642,0.27764869323111835,0.5149756123358182,0.2119661170503777
TCGA-AO-A0JI,0.24105798052626762,0.08036411777864151,0.27022660445778574,0.5111460499184309,0.28058321082373494,0.0
TCGA-AO-A0JJ,0.7487877505925143,0.2590432152892763,0.307679313853247,0.11958778306265998,0.2695807898670024,0.3176971170585102
TCGA-AO-A0JL,0.49902078844904474,0.4329685226819115,0.10463905555842674,0.45492227548178976,0.27702090378905314,0.05327910907523459
TCGA-AO-A0JM,0.5321669840002099,0.11632284241336446,0.07014612161654128,0.4104376096855633,0.41247778328089796,0.328348214808853
TCGA-AO-A124,0.006720322031370849,0.6200856288208891,0.03858489771694271,0.6563731446362823,0.5745668769262696,0.1696572773885558
TCGA-AO-A125,0.25529361408181606,0.35336614854260306,0.06686437168925723,0.4752140369202585,0.3384000874442311,0.0
TCGA-AO-A126,0.733052288949523,0.0,0.05714906346448503,0.16567201988679145,0.3368701557452092,0.3261019960774266
TCGA-AO-A128,0.1720366265734282,0.5208754303448119,0.4124041458360078,0.15067284911081055,0.49818006255729413,1.0
TCGA-AO-A129,0.29158518335822176,0.4601203261274585,0.40532748461557205,0.5213255449852268,0.4527802490812708,0.3293074709791264
TCGA-AO-A12A,0.6049194567100593,0.19214775539704115,0.14808003261140412,0.3856586286272292,0.48853686264560175,0.1718125208605756
TCGA-AO-A12B,0.2574732072550188,0.0,0.11102262733155362,0.5906295161382304,0.4934898125291079,0.13449552088360342
TCGA-AO-A12C,0.6665828059249559,0.11258947095916713,0.06412586078538135,0.5062404632459504,0.1782631454835075,0.10076719695168139
TCGA-AO-A12D,0.3900874760612261,0.26465219148252794,0.17002964453074046,0.4526513602922608,0.28154387687549537,0.692105518871562
TCGA-AO-A12E,0.6383675340126286,0.354001558338741,0.05146676677652486,0.17714504029875314,0.4497832550804603,0.17816058098681903
TCGA-AO-A12F,0.5471786170411934,0.49469942385294774,0.06187237061992408,0.4600665669063893,0.0,0.11466466920882129
TCGA-AO-A12G,0.5253598802135854,0.10735544408317663,0.18402970446613115,0.5230740482762308,0.07348736563862754,0.23150984147354964
TCGA-AO-A12H,0.51638433906618,0.19628610019177561,0.0031276180162473303,0.28057780548562894,0.3383303896411887,0.14976667532786395
TCGA-AO-A1KO,0.670051193765238,0.46058385706429844,0.06367086692069959,0.08207546662087563,0.1468326761421009,0.1351221307481936
TCGA-AO-A1KP,0.33442590096333125,0.036981509376053746,0.07374471347868466,0.5658418247819732,0.1999047462412542,0.0
TCGA-AO-A1KQ,0.19098843507648422,0.1417102211436852,0.28738903636168406,0.6466639030879342,0.4378202242878514,0.42328130076568143
TCGA-AO-A1KR,0.0,0.5311108189404903,0.20643565882398035,0.5233945372788856,0.7067862385329731,0.20348439734537932
TCGA-AO-A1KS,0.41476667461383177,0.2033653652037803,0.11163225975868643,0.42604834007933756,0.1464805919247091,0.2887465677633213
TCGA-AO-A1KT,0.5365847795814677,0.27509624606051025,0.09622417358385943,0.4235520561694198,0.23174655358662058,0.31607466469117607
TCGA-AQ-A04H,0.48717211215659045,0.22654950636184884,0.1358717143036882,0.4355406486925998,0.08121731627741607,0.20589074408243882
TCGA-AQ-A04J,0.47555852482401617,0.5469501085076983,0.5620660805373028,0.5278321756340927,0.19601560110581354,0.20678300242306416
TCGA-AQ-A04L,0.22986528681738708,0.37461962003026067,0.10608727444070022,0.9172109910602796,0.0,0.26155298663664384
TCGA-AQ-A0Y5,0.3230275442711763,0.3469755100368577,0.0,0.7838815003300763,0.009453274734635248,0.39623750686250714
TCGA-AQ-A1H2,0.30142183076477036,0.1394100016295908,0.051041355557958384,0.39011014988376924,0.25694558561889697,0.37071647506647537
TCGA-AQ-A1H3,0.6444379953195742,0.2456509139898498,0.21493977976955478,0.3445522903997134,0.268408142261739,0.1653515353986971
TCGA-AQ-A54N,0.0,0.4210305122050074,0.10879414671619733,0.03345864510785742,0.585225795966388,0.1069751905380492
TCGA-AQ-A54O,0.37865041178894965,0.0,0.2428516364403374,0.3083765475015543,0.332301486935974,0.28442536965950826
TCGA-AQ-A7U7,0.6809343136106505,0.12506270086964033,0.5172164923267522,0.22380644292079682,0.4310540721043177,0.4485973832868649
TCGA-AR-A0TP,0.22068705773159614,0.38000700722031794,0.031891693254093155,0.7289711290843476,0.11072388311805331,0.027339462229209674
TCGA-AR-A0TQ,0.4715089292449488,0.1727524731531926,0.29695034761727557,0.37271408881681695,0.43122616339824904,0.3425482309074829
TCGA-AR-A0TR,0.16201835665853473,0.18330054165705142,0.3822356207014321,0.10654611907689476,0.33744973345881385,0.05432225257099543
TCGA-AR-A0TS,0.5993258623974943,0.23886151931840274,0.6523524059952908,0.16298088604466782,0.23432476086715154,0.25297230270184123
TCGA-AR-A0TT,0.3529672299458397,0.3390251280466231,0.45425195788418715,0.4771684069600441,0.2962409774132298,0.5944536696103271
TCGA-AR-A0TU,0.0,0.35752711466462883,0.16003850935001593,0.36065447938745104,0.5876624478746684,0.6353815161842365
TCGA-AR-A0TV,0.26125935652924986,0.11247368423814622,0.25360560601508103,0.27793519480362755,0.5449857517566059,0.4615122215801408
TCGA-AR-A0TW,0.1624278396982484,0.11335438879497667,0.2912474742951743,0.530991662251649,0.4762870842809965,0.5387664528619217
TCGA-AR-A0TX,0.398246661830587,0.1853371254614729,0.33138713962702904,0.39509979072136137,0.3874301903336758,0.5680391409602396
TCGA-AR-A0TY,0.48711896226249163,0.12201482671513866,0.232558314928246,0.45083000011757624,0.16496147256553265,0.016384570753801963
TCGA-AR-A0TZ,0.5181868232641058,0.1943435086158538,0.07684194223208225,0.3932383190897701,0.19929309194028216,0.14349522390291994
TCGA-AR-A0U0,0.06834342553703981,0.4125946226385772,0.2276368800892557,0.5149944289600557,0.5751839872819213,0.7420117509222378
TCGA-AR-A0U1,0.36937114775179486,0.472935831076359,0.22798025664641325,0.3484167085869676,0.3975875102674545,0.25370496531134934
TCGA-AR-A0U2,0.1333102211899802,0.0,0.15566907226999419,0.6476118708134567,0.47431425842220565,0.4173009652361643
TCGA-AR-A0U3,0.3055755218079019,0.132715469765217,0.1305395367866673,0.5463329814698727,0.5056427696929869,0.1734049345848621
TCGA-AR-A0U4,0.5992760980045767,1.0,0.17219732292464102,0.0,0.3260350889634871,0.5257782031873199
TCGA-AR-A1AH,0.4424805325063402,0.6242758381794058,0.030176146399796853,0.309732993269084,0.12785762331079994,0.06003008865912823
TCGA-AR-A1AI,0.0,0.49446180121173705,0.28484296728999636,0.4769706929379723,0.43553278915046423,0.6880735880716589
TCGA-AR-A1AJ,0.4861557164309178,0.5995557967542553,0.4388596950947668,0.12866698109085176,0.27160126708762417,0.7573746626220546
TCGA-AR-A1AK,0.7268724535662837,0.3793261618850942,0.14423640461785628,0.0,0.4061552782390613,0.45733602721209193
TCGA-AR-A1AL,0.9297946427148791,0.34961098080157615,0.18333830766763462,0.1055374048100283,0.10250818182934031,0.15567535433119278
TCGA-AR-A1AM,0.5551389967690408,0.13765505384769455,0.198533489829706,0.4094730130556636,0.2182726088856406,0.2586184288671558
TCGA-AR-A1AN,0.7690572026699364,0.324518296525508,0.1525186308958784,0.2342443073041215,0.11729474025967729,0.17938329073776885
TCGA-AR-A1AO,0.703126865650727,0.6257424027479382,0.29739618699266734,0.029279235169219497,0.09987035065918759,0.6805401570367161
TCGA-AR-A1AP,0.4424343597562162,0.3216287206646358,0.053800302216146664,0.4410671206680209,0.25422872651742906,0.471906016899964
TCGA-AR-A1AQ,0.2579134751877278,0.4344388818813275,0.38016297104065294,0.4906684570093188,0.45015900858236385,0.5307531360060002
